Id,SalePrice
1461,122415.703125
1462,159715.921875
1463,186730.375
1464,196002.21875
1465,175654.9375
1466,171746.96875
1467,172920.4375
1468,171057.65625
1469,180833.078125
1470,126396.945312
1471,193627.65625
1472,90996.53125
1473,100252.773438
1474,152591.296875
1475,126907.984375
1476,385173.28125
1477,256917.046875
1478,287736.3125
1479,259042.25
1480,526440.1875
1481,351495.71875
1482,212491.4375
1483,167811.640625
1484,166144.53125
1485,175540.0625
1486,193046.125
1487,350866.40625
1488,213634.59375
1489,211825.359375
1490,228550.671875
1491,188694.546875
1492,91882.0859375
1493,183947.96875
1494,308901.625
1495,288999.71875
1496,256804.609375
1497,178117.828125
1498,161486.140625
1499,163723.8125
1500,159441.828125
1501,177285.546875
1502,139869.8125
1503,296087.71875
1504,229081.8125
1505,232606.796875
1506,197256.734375
1507,250146.4375
1508,191109.546875
1509,160919.625
1510,149748.109375
1511,140880.28125
1512,160339.34375
1513,137875.6875
1514,155394.046875
1515,223044.953125
1516,157346.390625
1517,157422.34375
1518,135655.15625
1519,222960.09375
1520,137963.15625
1521,134914.984375
1522,163308.859375
1523,116500.445312
1524,131173.484375
1525,128049.804688
1526,113814.5
1527,96396.9453125
1528,130589.203125
1529,151715.4375
1530,167631.6875
1531,100297.820312
1532,91774.890625
1533,144476.546875
1534,120612.78125
1535,146946.40625
1536,105621.328125
1537,78845.8671875
1538,158431.125
1539,179734.78125
1540,79613.8515625
1541,143934.703125
1542,137786.171875
1543,244507.71875
1544,78936.1484375
1545,106117.265625
1546,138726.40625
1547,126917.914062
1548,133491.515625
1549,107287.09375
1550,144459.046875
1551,115713.828125
1552,145548.609375
1553,160296.234375
1554,112883.984375
1555,159178.53125
1556,87054.734375
1557,97615.515625
1558,103245.65625
1559,59804.9453125
1560,123033.445312
1561,129310.375
1562,123442.328125
1563,123589.453125
1564,145613.859375
1565,150767.671875
1566,235359.03125
1567,69094.2890625
1568,234054.53125
1569,125138.398438
1570,130198.976562
1571,114059.851562
1572,142959.15625
1573,229598.421875
1574,110141.101562
1575,238219.25
1576,243424.203125
1577,201271.0625
1578,148218.609375
1579,149230.453125
1580,190980.375
1581,150220.5625
1582,131250.5625
1583,323008.875
1584,229929.734375
1585,140853.015625
1586,66103.453125
1587,95464.6953125
1588,149010.171875
1589,92160.015625
1590,128582.125
1591,93341.5
1592,112175.476562
1593,125066.695312
1594,119310.0625
1595,115537.726562
1596,253487.375
1597,188797.5
1598,189060.015625
1599,172488.09375
1600,173398.34375
1601,64928.265625
1602,110948.226562
1603,84666.09375
1604,260299.765625
1605,252593.78125
1606,163327.859375
1607,139118.4375
1608,200658.34375
1609,195731.375
1610,158539.046875
1611,140660.25
1612,156201.578125
1613,157090.59375
1614,127712.59375
1615,82855.09375
1616,75249.625
1617,89446.25
1618,123827.773438
1619,137517.1875
1620,149495.40625
1621,137764.5
1622,145005.921875
1623,275640.5
1624,207961.375
1625,125822.65625
1626,163473.875
1627,186259.40625
1628,274461.6875
1629,184301.609375
1630,406295.625
1631,228549.359375
1632,238360.59375
1633,174496.703125
1634,185895.265625
1635,175524.0
1636,157551.046875
1637,207933.203125
1638,181326.640625
1639,184498.75
1640,270288.75
1641,180546.515625
1642,221374.0
1643,224862.9375
1644,225172.59375
1645,198174.25
1646,155405.3125
1647,157950.328125
1648,136767.640625
1649,139622.59375
1650,114762.3125
1651,119883.546875
1652,95689.375
1653,90448.9453125
1654,149131.859375
1655,148773.328125
1656,146442.34375
1657,150915.125
1658,144703.65625
1659,133161.6875
1660,155393.75
1661,443925.4375
1662,414196.125
1663,384703.75
1664,224642.8125
1665,302025.1875
1666,323334.625
1667,360786.8125
1668,343916.65625
1669,304518.84375
1670,344038.34375
1671,250361.9375
1672,418645.9375
1673,297684.03125
1674,247700.125
1675,185229.34375
1676,188228.5
1677,222495.34375
1678,441969.59375
1679,400836.6875
1680,374774.5625
1681,250111.125
1682,324668.25
1683,170438.703125
1684,172213.765625
1685,176534.09375
1686,166896.171875
1687,166512.546875
1688,189109.0625
1689,190320.1875
1690,190291.875
1691,186496.703125
1692,275140.46875
1693,162974.8125
1694,184812.21875
1695,165175.453125
1696,297203.78125
1697,173023.375
1698,351927.40625
1699,320051.09375
1700,241829.9375
1701,267031.53125
1702,248096.59375
1703,254730.8125
1704,275809.3125
1705,229870.75
1706,403565.0
1707,226278.65625
1708,218402.5625
1709,281869.75
1710,224974.46875
1711,261078.921875
1712,283395.59375
1713,266473.375
1714,218788.4375
1715,212598.046875
1716,186784.171875
1717,174199.734375
1718,128589.234375
1719,186371.703125
1720,257999.609375
1721,162501.296875
1722,123415.492188
1723,152730.1875
1724,223400.6875
1725,241706.59375
1726,186353.40625
1727,153995.46875
1728,175258.875
1729,162118.5
1730,154595.390625
1731,124014.734375
1732,140143.796875
1733,118709.4375
1734,117702.757812
1735,134725.328125
1736,118635.875
1737,336815.96875
1738,220389.84375
1739,266589.5625
1740,258829.375
1741,208884.25
1742,173187.46875
1743,169750.90625
1744,321537.3125
1745,221470.71875
1746,176144.4375
1747,219368.421875
1748,228197.625
1749,150818.296875
1750,123746.195312
1751,237661.703125
1752,121741.375
1753,144339.109375
1754,189638.953125
1755,170507.140625
1756,126421.773438
1757,124670.5
1758,147073.984375
1759,161161.828125
1760,155868.546875
1761,135992.984375
1762,170927.03125
1763,170525.359375
1764,116640.96875
1765,128110.148438
1766,177252.75
1767,208051.03125
1768,145348.03125
1769,187119.53125
1770,147211.375
1771,122740.453125
1772,131109.078125
1773,138613.078125
1774,127885.78125
1775,144988.078125
1776,129200.421875
1777,118887.992188
1778,144007.46875
1779,113506.546875
1780,169329.0625
1781,130803.09375
1782,82490.046875
1783,138946.46875
1784,112128.203125
1785,117483.171875
1786,154350.109375
1787,147618.359375
1788,52095.359375
1789,98183.640625
1790,72924.7421875
1791,186032.359375
1792,152466.5
1793,130604.398438
1794,159077.0
1795,132308.125
1796,129444.617188
1797,134807.59375
1798,130549.976562
1799,119814.734375
1800,127687.625
1801,121655.84375
1802,135363.21875
1803,149674.859375
1804,136409.15625
1805,134965.171875
1806,115701.90625
1807,133135.65625
1808,118896.726562
1809,114370.179688
1810,145680.671875
1811,99548.0390625
1812,94218.5078125
1813,123071.460938
1814,111944.421875
1815,53791.0234375
1816,95047.5390625
1817,110791.320312
1818,130598.796875
1819,120767.710938
1820,60743.2773438
1821,112629.453125
1822,151499.875
1823,45035.8671875
1824,143502.546875
1825,132477.4375
1826,98956.4453125
1827,99433.234375
1828,139243.34375
1829,110518.734375
1830,144887.734375
1831,152625.359375
1832,71686.375
1833,146967.140625
1834,111012.46875
1835,137190.5
1836,131348.859375
